test.a test.b sim.mean sim.sem
0.75 0.72 0.500000001388 1.31423976814142e-08
0.76 0.72 0.500000239447374 1.71555394629299e-07
0.77 0.72 0.500000002411354 2.54626175289352e-09
0.78 0.72 0.500000356058807 4.00264363671722e-07
0.79 0.72 0.499990893350557 9.09146987755136e-06
0.8 0.72 0.499995541550471 4.45973162504792e-06
0.81 0.72 0.499999685158036 3.03381935108921e-07
0.82 0.72 0.500010192946837 1.01734537349414e-05
0.83 0.72 0.499997334136775 2.6449386697526e-06
0.84 0.72 0.499994852233717 5.14831107076785e-06
0.85 0.72 0.499992370421751 1.00003275879096e-05
0.86 0.72 0.500000063704939 6.025352324507e-08
0.87 0.72 0.499998345965695 1.66423902643995e-06
0.88 0.72 0.500005664381621 5.43303446982806e-06
0.89 0.72 0.500000858604068 7.36704586925815e-07
0.9 0.72 0.500000101005347 9.82653587882563e-08
0.91 0.72 0.499998585478075 1.73232043706915e-06
0.92 0.72 0.499765598556042 0.000236394889796676
0.93 0.72 0.499857524654064 0.000147567890954141
0.94 0.72 0.4999995359042 5.49831610375856e-07
0.95 0.72 0.500037116528353 2.79661359021014e-05
0.5 0.73 0.50000872271949 8.60065192863622e-06
0.51 0.73 0.499999999719149 2.28323656089442e-10
0.52 0.73 0.500000907811479 8.51408990227219e-07
0.53 0.73 0.499999555313422 4.44898722459774e-07
0.54 0.73 0.499999433226467 5.66465003777458e-07
0.55 0.73 0.499999979394336 2.02683250929447e-08
0.56 0.73 0.500000032227355 2.49460031694674e-08
0.57 0.73 0.499999995630265 9.06269081957848e-09
0.58 0.73 0.49999921345357 5.5355965818911e-07
0.59 0.73 0.500000011993987 1.23436565422533e-08
0.6 0.73 0.499999731135402 2.65892235939136e-07
0.61 0.73 0.500000894147583 1.25164911926113e-06
0.62 0.73 0.499997259847458 2.72059462568239e-06
0.63 0.73 0.500000023414966 1.40878825037544e-08
0.64 0.73 0.499999999577041 4.93618361070847e-10
0.65 0.73 0.499999842890628 1.12084229475593e-07
0.66 0.73 0.499999999245056 6.29772570674631e-10
0.67 0.73 0.50000011142203 1.57539808179395e-07
0.68 0.73 0.500000006178703 6.06282288714349e-09
0.69 0.73 0.500000466761009 3.22694261222949e-07
0.7 0.73 0.500000594312945 6.15712862816233e-07
0.71 0.73 0.500000029066438 2.58737734190874e-08
0.72 0.73 0.500000001552444 3.03997110767806e-08
0.73 0.73 0.500000574718881 8.04019073249052e-07
0.74 0.73 0.500000001232692 2.04454680778503e-09
0.75 0.73 0.499998769275308 9.4094102463418e-07
0.76 0.73 0.500000023576753 1.88073449701368e-08
0.77 0.73 0.500001457529434 1.45150130288575e-06
0.78 0.73 0.499998127450706 1.87383551867156e-06
0.79 0.73 0.499999711819503 4.1884085383834e-07
0.8 0.73 0.499998818598726 1.19514935247813e-06
0.81 0.73 0.500048418732396 4.79184896314177e-05
0.82 0.73 0.500000376817613 3.09887696139579e-07
0.83 0.73 0.499999739888247 2.79282676830853e-07
0.84 0.73 0.499999954903709 4.44028332747599e-08
0.85 0.73 0.500000733925599 1.6461406961252e-06
0.86 0.73 0.499999993984474 3.82145536041193e-09
0.87 0.73 0.499980163140733 1.98585374660913e-05
0.88 0.73 0.500004878624952 2.94480357640903e-06
0.89 0.73 0.500005294644914 5.30774482577695e-06
0.9 0.73 0.49999267850243 7.0558103405902e-06
0.91 0.73 0.500000668199327 5.40986997141613e-07
0.92 0.73 0.499995504477672 1.67443149116178e-05
0.93 0.73 0.499936316256378 7.35139229973227e-05
0.94 0.73 0.500121612174564 9.71792724729927e-05
0.95 0.73 0.500013965370797 1.28287998240812e-05
0.5 0.74 0.499999996373652 6.60839875580524e-09
0.51 0.74 0.499999888384527 1.12641143842743e-07
0.52 0.74 0.499999830714696 1.66601848213668e-07
0.53 0.74 0.500000102158694 1.00679760666168e-07
0.54 0.74 0.499999656750521 5.87491222600849e-07
0.55 0.74 0.500000003374488 3.10271326691466e-09
0.56 0.74 0.499999843115532 1.56061321796517e-07
0.57 0.74 0.499979283033387 1.61827985898666e-05
0.58 0.74 0.500002212682312 2.79525271667847e-06
0.59 0.74 0.500000068214616 5.05251434990102e-08
0.6 0.74 0.499999985422092 1.18815387408702e-08
0.61 0.74 0.500004769561916 4.77041792607621e-06
0.62 0.74 0.500000018021692 1.95689318724157e-08
0.63 0.74 0.499999748859782 2.91495379177933e-07
0.64 0.74 0.499999986850149 1.30218472637427e-08
0.65 0.74 0.499999965793237 6.02212400381448e-08
0.66 0.74 0.500000007305057 1.00789563098005e-08
0.67 0.74 0.500000000047508 6.07165839571348e-11
0.68 0.74 0.499999992089723 6.16929788196219e-09
0.69 0.74 0.50000000188439 2.05752577601069e-09
0.7 0.74 0.499999932379084 6.72694008500996e-08
0.71 0.74 0.49999989093435 1.11807092036684e-07
0.72 0.74 0.50000001208903 8.50755331077314e-09
0.73 0.74 0.500000254408372 2.42514128514641e-07
0.74 0.74 0.49999994420569 3.14792000606717e-08
0.75 0.74 0.500002501215111 2.39434019801813e-06
0.76 0.74 0.499996033657705 4.08537846414595e-06
0.77 0.74 0.499999985601363 1.10020344606267e-08
0.78 0.74 0.499994165677672 5.18870040722735e-06
0.79 0.74 0.499999047933757 1.44707076788995e-06
0.8 0.74 0.499999911994303 8.11761608589342e-08
0.81 0.74 0.499996314107046 3.59535778652713e-06
0.82 0.74 0.499997588918459 1.65539698571281e-06
0.83 0.74 0.499999927384001 5.2229051400921e-08
0.84 0.74 0.50000008659063 8.94426512854885e-08
0.85 0.74 0.499999939047842 6.30334765132759e-08
0.86 0.74 0.499994258165069 6.29272962984044e-06
0.87 0.74 0.500000120752974 2.48090285655163e-07
0.88 0.74 0.500000222194281 2.31849162563177e-07
0.89 0.74 0.500004892852341 4.852356768671e-06
0.9 0.74 0.500013038893843 1.31163606167943e-05
0.91 0.74 0.50000116892574 9.74760461485791e-07
0.92 0.74 0.499713107784568 0.000285916234177942
0.93 0.74 0.499998783145112 2.4300729762766e-06
0.94 0.74 0.499947025888447 5.6181147357636e-05
0.95 0.74 0.499964730883868 2.87837662225887e-05
0.5 0.75 0.500001144358817 1.18129203839519e-06
0.51 0.75 0.499999998674652 1.01823067297415e-09
0.52 0.75 0.499999902128534 9.50021080390123e-08
0.53 0.75 0.49999994810372 6.64979084836941e-07
0.54 0.75 0.500085442016616 8.36687159755814e-05
0.55 0.75 0.500004280803404 4.28379736844052e-06
0.56 0.75 0.500000000374229 3.79707928299597e-10
0.57 0.75 0.500000203705813 2.03711175897683e-07
0.58 0.75 0.499999826771501 1.73196444547341e-07
0.59 0.75 0.500000995958102 8.78502309486008e-07
0.6 0.75 0.499999497252623 5.83292791854274e-07
0.61 0.75 0.499999999987122 2.3365340128102e-09
0.62 0.75 0.499999996990017 6.56048874052515e-09
0.63 0.75 0.499999308687552 9.39371828354442e-07
0.64 0.75 0.499999999060172 5.60958562768263e-09
0.65 0.75 0.500003817763377 3.72426446459083e-06
0.66 0.75 0.500000018524067 1.42995698760107e-08
0.67 0.75 0.499999826353324 1.35890681560279e-07
0.68 0.75 0.500002006249702 1.90138821285594e-06
0.69 0.75 0.500000170227762 1.68405224198673e-07
0.7 0.75 0.500007529213006 8.54785532488935e-06
0.71 0.75 0.50002541668555 2.54564593690751e-05
0.72 0.75 0.500002630904462 7.17925705510387e-06
0.73 0.75 0.499997158821986 2.94375741357094e-06
0.74 0.75 0.500002131448814 2.02204294961095e-06
0.75 0.75 0.500001649705415 1.08616428746256e-06
0.76 0.75 0.500000672021522 6.61442984807091e-07
0.77 0.75 0.499992411549306 7.72899383962299e-06
0.78 0.75 0.499999966769721 3.08863138709094e-08
0.79 0.75 0.499999936545208 5.85491909990972e-08
0.8 0.75 0.500003374279945 2.65112558170421e-06
0.81 0.75 0.499999997897911 1.26386812620078e-09
0.82 0.75 0.499999515249959 5.47292414128991e-07
0.83 0.75 0.500012854264033 4.37867688021754e-05
0.84 0.75 0.500000413329164 3.80073704958833e-07
0.85 0.75 0.499999905735789 1.25844126707398e-07
0.86 0.75 0.499999975334433 4.06606803020182e-08
0.87 0.75 0.500001396635654 2.69921741385616e-06
0.88 0.75 0.500000819179835 7.67452677532132e-07
0.89 0.75 0.499999939832538 1.68297792740855e-07
0.9 0.75 0.49993818555403 5.54787528007253e-05
0.91 0.75 0.499999848155472 1.52032191647417e-06
0.92 0.75 0.499998208670721 2.01185037056413e-06
0.93 0.75 0.499954987998315 4.46946947625911e-05
0.94 0.75 0.500052582509083 7.17213962426067e-05
0.95 0.75 0.500003525513721 2.71885515216593e-06
0.5 0.76 0.500000008669102 7.49103874225174e-09
0.51 0.76 0.499999899161483 1.51726316189369e-07
0.52 0.76 0.500000012732049 1.23508131758599e-08
0.53 0.76 0.500000444008901 3.32812394976944e-07
0.54 0.76 0.500005588270257 5.60306765131762e-06
0.55 0.76 0.499999998148246 1.95951369748304e-09
0.56 0.76 0.499989087958719 1.09156264962008e-05
0.57 0.76 0.50000003554215 3.80669384047041e-08
0.58 0.76 0.500000000885848 1.48485600573102e-09
0.59 0.76 0.500009365800398 8.93754768500668e-06
0.6 0.76 0.499999791394023 1.90912773447858e-07
0.61 0.76 0.4999996307889 3.52933169094834e-07
0.62 0.76 0.500000129465982 9.47590645524398e-08
0.63 0.76 0.500000869797966 6.34669024735953e-07
0.64 0.76 0.500000002401253 1.74355462907259e-09
0.65 0.76 0.500000000006408 9.95720701379968e-12
0.66 0.76 0.500000072353428 7.20121870241988e-08
0.67 0.76 0.499999579876336 3.89934465955906e-07
0.68 0.76 0.49999997516426 3.94393803586951e-08
0.69 0.76 0.499999959518375 3.97436410038048e-08
0.7 0.76 0.499999989512412 1.59872509431834e-08
0.71 0.76 0.499999887364057 4.22732617171744e-07
0.72 0.76 0.499999936166661 6.62398037351682e-08
0.73 0.76 0.499999714527556 2.87134861010743e-07
0.74 0.76 0.49999970701127 2.93703492057289e-07
0.75 0.76 0.50000001886032 1.88776424200098e-08
0.76 0.76 0.500000009665566 9.58745724304941e-09
0.77 0.76 0.499999986827717 1.36302246396242e-08
0.78 0.76 0.500000567881474 4.91193347335119e-07
0.79 0.76 0.499993573383627 5.09617829171813e-06
0.8 0.76 0.499999980168736 2.02851201426477e-08
0.81 0.76 0.499996910869421 3.14990100627369e-06
0.82 0.76 0.499999956306903 4.73526218555364e-08
0.83 0.76 0.500030686094276 2.13153894083765e-05
0.84 0.76 0.500000012674793 9.88505615256367e-09
0.85 0.76 0.500001463447606 1.55414938030599e-06
0.86 0.76 0.500000000829266 1.25845874940695e-09
0.87 0.76 0.49992280616167 8.02480453817531e-05
0.88 0.76 0.499476539608243 0.000421365531511829
0.89 0.76 0.499998156075979 1.94943053245952e-06
0.9 0.76 0.500022776709944 2.29445990764262e-05
0.91 0.76 0.499991196023863 1.48934050116755e-05
0.92 0.76 0.499971219872302 3.85988730204561e-05
0.93 0.76 0.499987721497504 1.46372734825406e-05
0.94 0.76 0.499982719810765 2.0101512490289e-05
0.95 0.76 0.499992739684184 6.37044557730509e-06
0.5 0.77 0.500001647342684 1.731589878068e-06
0.51 0.77 0.499999951527039 2.90080870154737e-08
0.52 0.77 0.499999821902048 1.73953613672115e-07
0.53 0.77 0.500002142122114 2.14680468689223e-06
0.54 0.77 0.500000607598573 6.1213309563047e-07
0.55 0.77 0.499999998866402 1.39232984198429e-09
0.56 0.77 0.500000595220291 6.10979899164007e-07
0.57 0.77 0.499990365802079 8.8572348017422e-06
0.58 0.77 0.500000137660265 1.59474230809921e-07
0.59 0.77 0.499999995273634 4.55526139773585e-09
0.6 0.77 0.500000710468024 7.09200458470871e-07
0.61 0.77 0.500000022315455 2.05773916681256e-08
0.62 0.77 0.499999914069684 3.39276744348339e-07
0.63 0.77 0.499999999995563 4.23889604770826e-11
0.64 0.77 0.500000017485428 1.84250121329607e-08
0.65 0.77 0.500000219029191 2.1602293057908e-07
0.66 0.77 0.500000013293309 2.36182517547763e-08
0.67 0.77 0.499999995455204 3.10188917246585e-09
0.68 0.77 0.499998816585078 1.3011582829927e-06
0.69 0.77 0.500000416038499 4.13757313271987e-07
0.7 0.77 0.499891739974378 0.000108571338104869
0.71 0.77 0.500001090233364 1.08026756925022e-06
0.72 0.77 0.499999464586661 5.25675497353255e-07
0.73 0.77 0.499999874333092 1.11837438209363e-07
0.74 0.77 0.500002502109574 3.53984378688071e-06
0.75 0.77 0.500000177062955 1.7978679897432e-07
0.76 0.77 0.500000197644356 2.27643274024672e-07
0.77 0.77 0.499995965341344 4.79566985891072e-06
0.78 0.77 0.500006432570862 6.37634462473565e-06
0.79 0.77 0.500000330315185 3.95909407071767e-07
0.8 0.77 0.50000098880689 9.10245834642105e-07
0.81 0.77 0.499889766697362 0.000110509693062273
0.82 0.77 0.499999935888717 6.24430979793983e-08
0.83 0.77 0.499994630424968 5.33853415603528e-06
0.84 0.77 0.500000480806805 5.01475192942031e-07
0.85 0.77 0.50000002897037 2.74368251495176e-08
0.86 0.77 0.499997444971738 2.49386567160118e-06
0.87 0.77 0.499999617294484 3.42425390662905e-07
0.88 0.77 0.499988872951319 9.36167865755998e-06
0.89 0.77 0.500013346091247 1.35249454240307e-05
0.9 0.77 0.499997518875311 2.06319769810627e-06
0.91 0.77 0.499991537108033 9.71242933495185e-06
0.92 0.77 0.500079058578763 7.87868857999777e-05
0.93 0.77 0.499999957083741 7.61716574946913e-08
0.94 0.77 0.500081114434577 7.98651272493808e-05
0.95 0.77 0.499998992878173 5.67486795572207e-07
0.5 0.78 0.500001809386936 1.79288818342599e-06
0.51 0.78 0.500000001321561 2.7803234854917e-09
0.52 0.78 0.499998838199828 1.07522447987427e-06
0.53 0.78 0.500000000111821 1.4035721795611e-10
0.54 0.78 0.49999980851343 1.93630936665779e-07
0.55 0.78 0.499988859443335 1.12095836971705e-05
0.56 0.78 0.500002414776664 2.50895667575089e-06
0.57 0.78 0.499999999575651 4.06704638081684e-10
0.58 0.78 0.500000103339824 1.17445931973575e-07
0.59 0.78 0.50000025356192 2.10003204721876e-07
0.6 0.78 0.500000000539503 1.46167809370566e-08
0.61 0.78 0.499999987889229 1.46896380814627e-08
0.62 0.78 0.499999009338275 9.91484559792954e-07
0.63 0.78 0.500000103436506 8.48866597969817e-08
0.64 0.78 0.49999527034356 4.12161278360239e-06
0.65 0.78 0.49999998598806 1.50397432668903e-08
0.66 0.78 0.500000485064357 4.37350133922917e-07
0.67 0.78 0.500000141453746 1.3697365700221e-07
0.68 0.78 0.499998170467517 1.82930216409401e-06
0.69 0.78 0.499999957304367 5.39631455038935e-08
0.7 0.78 0.499999531081939 5.01165058759131e-07
0.71 0.78 0.500000197445976 1.97404325312281e-07
0.72 0.78 0.499999822958455 1.42048384938928e-07
0.73 0.78 0.500000045498353 3.21745307406533e-08
0.74 0.78 0.500000245047418 1.73160336093436e-07
0.75 0.78 0.500000018573751 1.19728099188822e-08
0.76 0.78 0.500000278613301 3.72570634413744e-07
0.77 0.78 0.499999642663414 2.81926963042369e-07
0.78 0.78 0.499999784403809 1.5528700454924e-07
0.79 0.78 0.499999998943842 4.74640228102075e-09
0.8 0.78 0.50001391168567 1.53738798979286e-05
0.81 0.78 0.500003474590348 3.15108144548324e-06
0.82 0.78 0.500137306700925 0.000137080136673518
0.83 0.78 0.499999976865906 3.51308444268449e-08
0.84 0.78 0.499997460795403 2.57146892165689e-06
0.85 0.78 0.500000684161224 2.15498630718319e-06
0.86 0.78 0.500000136462572 1.38608404315571e-07
0.87 0.78 0.500001374583829 2.00896959510833e-06
0.88 0.78 0.499999770188575 2.75865052341935e-07
0.89 0.78 0.500001158128376 8.30047283851132e-07
0.9 0.78 0.499999431916162 1.06517113796419e-06
0.91 0.78 0.500000027104967 1.56943329664229e-08
0.92 0.78 0.500011154148344 8.01822581545546e-06
0.93 0.78 0.500006838083556 6.61789457128726e-06
0.94 0.78 0.500001623740933 2.86135438670969e-06
0.95 0.78 0.500094614952364 6.3523298889999e-05
0.5 0.79 0.499999988338309 1.41107688935134e-07
0.51 0.79 0.500000437291221 7.87892332016393e-07
0.52 0.79 0.499999964215432 3.57693157399669e-08
0.53 0.79 0.499999764322488 2.68160917308863e-07
0.54 0.79 0.499999988224726 1.00543125166372e-08
0.55 0.79 0.50000535835405 5.20983978517118e-06
0.56 0.79 0.499999976527141 3.04817474964086e-08
0.57 0.79 0.500001309468189 1.30901183360747e-06
0.58 0.79 0.499999980710113 1.92553799327034e-08
0.59 0.79 0.499999920434079 1.1310288285437e-07
0.6 0.79 0.499999773405539 1.92573597497276e-07
0.61 0.79 0.499999999969009 2.76322696266844e-11
0.62 0.79 0.500004077339678 3.78493241379633e-06
0.63 0.79 0.500000169856697 1.75863740073349e-07
0.64 0.79 0.500000148870089 1.4355863077157e-07
0.65 0.79 0.499995380337261 4.90454477112605e-06
0.66 0.79 0.499999323654766 6.7985832280337e-07
0.67 0.79 0.499999851267123 1.14608498968936e-07
0.68 0.79 0.500000004536774 5.66477173744404e-09
0.69 0.79 0.500000202413476 1.64681140278732e-07
0.7 0.79 0.49998262345264 1.73716284626832e-05
0.71 0.79 0.499907203312029 9.21665187823342e-05
0.72 0.79 0.499999304322428 6.73547793631084e-07
0.73 0.79 0.500000840471403 7.34644872194262e-07
0.74 0.79 0.499999587071479 3.73608089924715e-07
0.75 0.79 0.499992121241242 7.86764447290389e-06
0.76 0.79 0.499999728742173 2.78568375785225e-07
0.77 0.79 0.500000000651622 9.67387542314183e-10
0.78 0.79 0.500000307605411 3.06399780426143e-07
0.79 0.79 0.500000020964239 2.18957574081297e-08
0.8 0.79 0.50000026736567 2.22828065440183e-07
0.81 0.79 0.499999992453945 5.89076064726554e-09
0.82 0.79 0.499999529787584 5.53673923683338e-07
0.83 0.79 0.500000131570722 8.88780065829363e-08
0.84 0.79 0.500000188600098 1.16788288725407e-07
0.85 0.79 0.500002035465983 2.37871878607335e-06
0.86 0.79 0.499999987344036 1.33477299460984e-08
0.87 0.79 0.499999204059259 7.9428147164805e-07
0.88 0.79 0.499996767117071 3.00616855029654e-06
0.89 0.79 0.499996530157366 3.45297852183256e-06
0.9 0.79 0.49999853673041 2.81295241673331e-06
0.91 0.79 0.499967612090166 3.05697218302453e-05
0.92 0.79 0.500001663216528 1.39588680644251e-06
0.93 0.79 0.50019145499732 0.000246510669475581
0.94 0.79 0.49998452979763 1.05618235243423e-05
0.95 0.79 0.499994713212755 1.20201733953709e-05
0.5 0.8 0.499999873215986 1.11638483872602e-07
0.51 0.8 0.499999971111157 2.88886968791681e-08
0.52 0.8 0.500001217986421 1.17330182713961e-06
0.53 0.8 0.500000000425374 2.96237612612104e-10
0.54 0.8 0.499999995100417 3.44521245839953e-09
0.55 0.8 0.499999862219729 9.92578720564488e-08
0.56 0.8 0.499999998606235 1.38360276435073e-09
0.57 0.8 0.499997123025517 3.28642187746827e-06
0.58 0.8 0.499999951647027 5.04990976352172e-08
0.59 0.8 0.499999957305811 7.82011974675935e-08
0.6 0.8 0.500001002692027 1.50619854969614e-06
0.61 0.8 0.500000570796422 5.91019841030359e-07
0.62 0.8 0.499999606693169 3.93850156725581e-07
0.63 0.8 0.500038491092341 4.02005433253225e-05
0.64 0.8 0.499999915638775 1.67788141748829e-06
0.65 0.8 0.499999996711354 1.86140828622993e-08
0.66 0.8 0.499996496145131 3.74241921014121e-06
0.67 0.8 0.499999985073765 4.21304611378478e-08
0.68 0.8 0.500001058579847 1.05720085620834e-06
0.69 0.8 0.49999825312907 1.74545902371734e-06
0.7 0.8 0.500000095057036 9.45033893923828e-08
0.71 0.8 0.500000833209937 1.5168827700717e-06
0.72 0.8 0.499999291652116 4.98771344666628e-06
0.73 0.8 0.499999985000566 5.64774997864198e-08
0.74 0.8 0.50000004906711 1.22700004116969e-07
0.75 0.8 0.49999995768687 3.77668662883924e-08
0.76 0.8 0.500000028659526 2.91338201661048e-08
0.77 0.8 0.50000050036336 5.43614898153141e-07
0.78 0.8 0.499998895926007 7.02459506243566e-07
0.79 0.8 0.500010398181876 1.03693124059608e-05
0.8 0.8 0.500000000317325 2.04651242919281e-09
0.81 0.8 0.500534884485832 0.000535004879317296
0.82 0.8 0.500000521226694 6.26332933261876e-07
0.83 0.8 0.500003127697563 2.64973496941024e-06
0.84 0.8 0.500000657456546 1.44663523591389e-06
0.85 0.8 0.50000023949571 3.88730706726359e-07
0.86 0.8 0.500003108920843 3.11823336161472e-06
0.87 0.8 0.499999877189247 1.05007764151757e-07
0.88 0.8 0.499999813515043 2.15535231606961e-07
0.89 0.8 0.499996429991636 3.88572459529705e-06
0.9 0.8 0.499998543897249 1.21142841915653e-06
0.91 0.8 0.500009283003512 6.19079353900265e-06
0.92 0.8 0.499999054134426 1.11143475253855e-06
0.93 0.8 0.500001192047585 2.74366524908682e-06
0.94 0.8 0.500199922585926 0.000210539259785844
0.95 0.8 0.500029182733149 4.88741882446775e-05
0.5 0.81 0.499999632615696 6.05303660960015e-07
0.51 0.81 0.500000008090341 7.56863236746694e-09
0.52 0.81 0.499999831494902 1.88635677381203e-07
0.53 0.81 0.500000079822301 7.7808882154204e-08
0.54 0.81 0.499994591979109 5.42068972563078e-06
0.55 0.81 0.499999999757658 2.42357075333688e-10
0.56 0.81 0.49999997090505 3.30589025166934e-08
0.57 0.81 0.499999954431115 9.99068002326025e-08
0.58 0.81 0.500000001869949 6.35846073314253e-09
0.59 0.81 0.500000035583369 2.74814162104998e-08
0.6 0.81 0.500000009145567 7.01832437015505e-09
0.61 0.81 0.500000032521165 3.58346370498485e-08
0.62 0.81 0.500002996373621 4.074420466021e-06
0.63 0.81 0.499999983609962 1.19197493831795e-07
0.64 0.81 0.500001606860299 1.21242186906846e-06
0.65 0.81 0.499999984365262 1.5568797404578e-08
0.66 0.81 0.499997003389011 2.57525547784782e-06
0.67 0.81 0.499999943936988 8.71082340722874e-08
0.68 0.81 0.499999564223849 3.51106745956581e-07
0.69 0.81 0.500000615113589 6.51387733561092e-07
0.7 0.81 0.500000581030173 4.74494489651197e-07
0.71 0.81 0.500000073238533 7.13438222863944e-08
0.72 0.81 0.500000022323034 2.27385125735902e-08
0.73 0.81 0.500001557447921 1.56822244705972e-06
0.74 0.81 0.499999977179134 2.37180768132177e-08
0.75 0.81 0.499999967837409 3.6696380702502e-08
0.76 0.81 0.500000098574855 6.71833428750321e-08
0.77 0.81 0.499999890729846 8.87584660429556e-08
0.78 0.81 0.500000535780946 6.00735984795192e-07
0.79 0.81 0.50000101556149 6.40653511905761e-07
0.8 0.81 0.500001332263601 1.32054552216593e-06
0.81 0.81 0.500056363379481 4.71175144130517e-05
0.82 0.81 0.500000080474708 6.19554390575422e-08
0.83 0.81 0.499999985044054 3.1238172346501e-08
0.84 0.81 0.499999373242329 7.53761118146118e-07
0.85 0.81 0.499999971305738 1.58729823711431e-08
0.86 0.81 0.499999119129941 5.69682900736129e-07
0.87 0.81 0.499996552883557 3.19947025567908e-06
0.88 0.81 0.499994425296004 4.91841410772186e-06
0.89 0.81 0.500012119643196 9.6021728479604e-06
0.9 0.81 0.499998804880912 1.01672200791906e-06
0.91 0.81 0.500001272694171 3.43355841486613e-06
0.92 0.81 0.49999732381646 2.63948554634088e-06
0.93 0.81 0.50001204994825 3.33156955904663e-05
0.94 0.81 0.499990976928599 6.1759764229115e-06
0.95 0.81 0.499952493108186 4.64188998778913e-05
0.5 0.82 0.49999999877433 7.93208792518514e-10
0.51 0.82 0.500000043548285 3.70668820703651e-08
0.52 0.82 0.500000030098686 7.01703240121275e-08
0.53 0.82 0.499960754374538 4.02741483876246e-05
0.54 0.82 0.499999193730811 2.78467563977285e-06
0.55 0.82 0.499999999391665 6.40371663538845e-10
0.56 0.82 0.500005652348983 6.05380247816158e-06
0.57 0.82 0.499999879036057 1.19930404580296e-07
0.58 0.82 0.500000245018962 2.45798430652289e-07
0.59 0.82 0.499999532254478 4.4559571499194e-07
0.6 0.82 0.500022365400823 2.26266728582222e-05
0.61 0.82 0.499999816387721 1.93342449146487e-07
0.62 0.82 0.499999450981378 5.3413230568987e-07
0.63 0.82 0.49999899785507 9.32713993374198e-07
0.64 0.82 0.500004549667006 3.66792204895819e-06
0.65 0.82 0.500000010547851 1.19086094979077e-08
0.66 0.82 0.500000002416108 7.17670551478391e-09
0.67 0.82 0.499996881114675 2.23640705953752e-06
0.68 0.82 0.500014085121632 1.36298760246266e-05
0.69 0.82 0.499999998546602 1.3178719512597e-09
0.7 0.82 0.500004634221644 3.75264764238289e-06
0.71 0.82 0.500016869137779 1.68688492291071e-05
0.72 0.82 0.499998927655341 7.79962151220755e-07
0.73 0.82 0.499988794924837 8.9066468562292e-06
0.74 0.82 0.499999541271021 5.14651525031928e-07
0.75 0.82 0.49999960037744 3.57493214064021e-07
0.76 0.82 0.499999854241502 1.04449942593418e-07
0.77 0.82 0.50000000514278 4.03629285527798e-08
0.78 0.82 0.50000902279564 8.61209823687542e-06
0.79 0.82 0.49999991013308 6.129422035542e-08
0.8 0.82 0.500000034242861 1.35203862979253e-07
0.81 0.82 0.499999995615309 1.6535753685346e-08
0.82 0.82 0.500000168773964 1.8405816186756e-07
0.83 0.82 0.500017442443936 1.77082697928395e-05
0.84 0.82 0.500006004428721 4.27488629371927e-06
0.85 0.82 0.500000672982172 6.58863651075196e-07
0.86 0.82 0.500000521090858 4.540531032212e-07
0.87 0.82 0.500000083355078 8.30655034086888e-07
0.88 0.82 0.499947766707028 4.07433852397573e-05
0.89 0.82 0.49999996666153 2.0635356151038e-07
0.9 0.82 0.500001627598124 2.1076355979293e-05
0.91 0.82 0.499999906882137 4.69650281976171e-07
0.92 0.82 0.499998020127933 1.02268022078497e-05
0.93 0.82 0.499944352308438 4.51305146968151e-05
0.94 0.82 0.499916778472717 7.90445401898685e-05
0.95 0.82 0.49999457163913 5.16259993375742e-06
0.5 0.83 0.500002531972274 1.69319905186148e-06
0.51 0.83 0.500000217712017 2.22962361756162e-07
0.52 0.83 0.499999912553212 3.40562551066314e-07
0.53 0.83 0.499997847109425 2.23255323563262e-06
0.54 0.83 0.500000285780257 2.93250387084908e-07
0.55 0.83 0.500000004144343 4.23033214570566e-09
0.56 0.83 0.50000016850558 2.94070466312123e-07
0.57 0.83 0.499999863566973 1.16097660311349e-07
0.58 0.83 0.500000306536484 3.40624163284834e-07
0.59 0.83 0.500008475186924 8.4751933468114e-06
0.6 0.83 0.499999981504846 2.27245751574939e-08
0.61 0.83 0.499999534796157 4.30196446635915e-07
0.62 0.83 0.500104123136329 0.000104136100604665
0.63 0.83 0.500000077409811 7.80451481234935e-08
0.64 0.83 0.500001052288853 1.15668310719049e-06
0.65 0.83 0.500012898664315 1.28858821709158e-05
0.66 0.83 0.499999091449314 2.07016183540233e-06
0.67 0.83 0.500000044880451 3.46172902561969e-08
0.68 0.83 0.499998405665319 1.59128918770308e-06
0.69 0.83 0.50000001079097 3.22340214747751e-08
0.7 0.83 0.500008617699492 8.65283721315459e-06
0.71 0.83 0.499945313211757 5.53288808504631e-05
0.72 0.83 0.499999980550462 2.68942324273529e-08
0.73 0.83 0.500003785685329 3.49429839358928e-06
0.74 0.83 0.500034543095876 3.52375459748931e-05
0.75 0.83 0.499999966869389 3.01922646775784e-08
0.76 0.83 0.49999998481146 1.24894672221392e-08
0.77 0.83 0.49999952755339 5.6317433556589e-07
0.78 0.83 0.50000008416799 5.48907889967423e-08
0.79 0.83 0.500001010686919 1.07689206158312e-06
0.8 0.83 0.500002596209184 2.49584589679795e-06
0.81 0.83 0.499986343234084 1.03851707707668e-05
0.82 0.83 0.499999320720153 7.83515689791552e-07
0.83 0.83 0.500001459127377 1.13905992396636e-06
0.84 0.83 0.499993116307677 6.8863377622927e-06
0.85 0.83 0.500000290700224 2.06728069844903e-07
0.86 0.83 0.500001567455589 1.06064982372858e-06
