Name	GenomeName	Genome
2585351091	EI39DRAFT_01743	2582581320
2585357973	EI56DRAFT_00088	2582581324
2585391763	EW84DRAFT_06377	2582581865
2585398384	EW87DRAFT_06623	2582581866
2585405464	EW98DRAFT_07074	2582581867
2585420795	EJ57DRAFT_0379	2582581872
2585424201	EW69DRAFT_0013	2582581873
2585530455	EW99DRAFT_06982	2585427526
2585537342	EX07DRAFT_06887	2585427527
2585543865	EW91DRAFT_06516	2585427528
2585551013	EX14DRAFT_07149	2585427529
2585557997	EX16DRAFT_06993	2585427530
2585564593	EX10DRAFT_06600	2585427531
2585825313	EW83DRAFT_06689	2585427590
2585842205	EW89DRAFT_06828	2585427593
2585897473	EX00DRAFT_0803	2585427608
2585903296	EW85DRAFT_0370	2585427609
2587754000	EW66DRAFT_03810	2585428061
2587758914	EX17DRAFT_04896	2585428062
2587798507	EK15DRAFT_1602	2585428073
2587821006	EJ46DRAFT_04531	2585428080
2587859826	EI38DRAFT_01777	2585428092
2587861601	EW62DRAFT_0055	2585428094
2587865163	EW71DRAFT_0229	2585428095
2587916193	EX01DRAFT_0904	2585428106
2587978724	EW86DRAFT_0365	2585428125
2588029250	M504DRAFT_2936	2585428133
2588075929	EI84DRAFT_00550	2585428149
2588102944	EJ43DRAFT_01733	2585428156
2588186675	EJ27DRAFT_03740	2585428176
2588205846	F822DRAFT_1200	2585428181
2588212320	EW77DRAFT_0006	2585428183
2588217700	EW79DRAFT_0664	2585428184
2588222235	EW75DRAFT_0538	2585428185
2588230917	EW73DRAFT_0141	2585428187
2588256032	G345DRAFT_1059	2588253501
2588443446	EW68DRAFT_0001	2588253712
2590609315	EW74DRAFT_0205	2588254257
2590662777	EI74DRAFT_0304	2588254271
2590797492	EK02DRAFT_4554	2588254304
2590801530	Rmir_03843	2588254305
2593179474	N556DRAFT_04217	2590828823
2595159064	IE36DRAFT_01004	2593339150
2595167536	IE33DRAFT_03888	2593339152
2595171443	IE11DRAFT_01462	2593339154
2595205797	IE19DRAFT_02343	2593339167
2595366226	IE83DRAFT_02395	2593339212
2595519027	IE57DRAFT_03261	2593339257
2595600399	LV82DRAFT_02947	2593339279
2595604003	LY56DRAFT_03580	2593339280
2595617386	LX70DRAFT_02104	2593339284
2595637745	LY02DRAFT_02900	2593339289
2595644046	LY54DRAFT_03417	2593339291
2595648335	LV83DRAFT_04294	2593339292
2595654291	LV81DRAFT_00763	2593339294
2595672492	LX94DRAFT_05185	2593339298
2595675965	LY58DRAFT_03478	2593339299
2595678416	LX77DRAFT_02390	2593339300
2595683951	LX74DRAFT_04035	2593339301
2596235306	LX78DRAFT_00808	2595698203
2596261193	LX93DRAFT_03743	2595698209
2596265577	LY61DRAFT_04372	2595698210
2596268970	LV88DRAFT_03389	2595698211
2596271415	LZ25DRAFT_02202	2595698212
2596295893	LY07DRAFT_02205	2595698220
2596307978	LX58DRAFT_00630	2595698224
2596411687	LY14DRAFT_3632	2595698248
2596560459	LX63DRAFT_03500	2595699004
2596579351	LV87DRAFT_03561	2595699008
2596582163	LV77DRAFT_02789	2595699009
2596701237	LX59DRAFT_03118	2596583523
2596705582	LX12DRAFT_04348	2596583524
2596710058	LX67DRAFT_04442	2596583525
2596740019	LX13DRAFT_2688	2596583531
2596829063	IQ00DRAFT_02780	2596583547
2596837119	IQ23DRAFT_03810	2596583549
2596849087	IQ17DRAFT_07300	2596583556
2596852894	IQ21DRAFT_03542	2596583557
2596855573	IP90DRAFT_00110	2596583559
2596861897	IQ05DRAFT_03162	2596583560
2596863936	IP93DRAFT_01979	2596583561
2596901882	IQ29DRAFT_06541	2596583570
2596909145	IQ32DRAFT_04284	2596583572
2596918164	IQ15DRAFT_00008	2596583575
2596933196	IQ26DRAFT_07193	2596583576
2596945557	IP95DRAFT_02849	2596583579
2596968433	IQ22DRAFT_04745	2596583584
2596971383	IQ01DRAFT_02939	2596583585
2596982279	IQ16DRAFT_07270	2596583587
2597125880	JN09DRAFT_00274	2596583628
2597127121	LX66DRAFT_0001	2596583629
2597227675	IP94DRAFT_0269	2596583647
2597241885	IQ11DRAFT_3321	2596583650
2597244652	JN10DRAFT_2397	2596583651
2597248585	IQ12DRAFT_3721	2596583652
2597298877	Ga0061143_04562	2596583657
2597389112	Ga0061126_02595	2596583676
2597410659	LX98DRAFT_4180	2596583682
2597419218	JM85DRAFT_0088	2596583685
2597428795	Ga0061134_03445	2596583687
2597432139	Ga0061132_03345	2596583688
2597435622	Ga0061133_03477	2596583689
2597445753	Ga0052865_02753	2596583692
2597452822	Ga0052872_04050	2596583694
2599034730	Ga0061120_04568	2597490340
2599035317	Ga0052881_00429	2597490341
2599040733	Ga0061142_04687	2597490342
2599044390	Ga0061135_03390	2597490343
2599048564	Ga0052889_04176	2597490344
2599055212	Ga0061122_06660	2597490345
2599061972	Ga0061123_06567	2597490346
2599067960	Ga0052890_05939	2597490347
2599081818	Ga0052898_03242	2597490351
2599098366	Ga0061115_01809	2597490355
2599123925	Ga0008019_01453	2597490362
2599126407	Ga0052897_02480	2597490363
2599149841	Ga0052866_00757	2597490370
2599183858	Ga0008043_1750	2597490378
2599184520	Ga0052874_0267	2597490379
2599292374	Ga0056024_02522	2599185145
2599296961	Ga0002112_02612	2599185147
2599297775	Ga0056053_00463	2599185148
2599336430	Ga0058982_05109	2599185156
2599364878	Ga0059003_06328	2599185161
2599371199	Ga0059004_06327	2599185162
2599377572	Ga0059006_06378	2599185163
2599396423	Ga0059002_06319	2599185166
2599402244	Ga0059017_05822	2599185167
2599408612	Ga0059000_06375	2599185168
2599443634	Ga0056078_05635	2599185177
2599448679	Ga0058934_05029	2599185178
2599454660	Ga0058988_05988	2599185179
2599482056	Ga0058989_05468	2599185184
2599505446	Ga0058970_05578	2599185188
2599593764	Ga0056034_04439	2599185207
2599606631	Ga0058940_05308	2599185210
2599611067	Ga0056040_04425	2599185211
2599628112	Ga0058956_07626	2599185214
2599634730	Ga0056044_00808	2599185217
2599678031	Ga0058957_07642	2599185226
2599697631	Ga0058959_07635	2599185229
2599734162	Ga0004566_02810	2599185238
2599738839	Ga0058964_04607	2599185239
2599767109	Ga0052887_0102	2599185247
2599801337	Ga0058966_0003	2599185257
2599818785	Ga0002103_02992	2599185261
2599834276	Ga0002090_04254	2599185265
2599847072	Ga0056026_03799	2599185268
2599895890	Ga0059005_05731	2599185290
2599920780	Ga0056028_2542	2599185297
2599939892	Ga0058985_04696	2599185301
2599946458	Ga0058968_05280	2599185302
2599957762	Ga0058972_05267	2599185304
2599967507	Ga0058949_03601	2599185306
2599975565	Ga0058935_05571	2599185307
2599987023	Ga0058974_05351	2599185309
2599992387	Ga0058943_05371	2599185310
2599998052	Ga0058937_05673	2599185311
2600045395	Ga0058954_05933	2599185319
2600050708	Ga0058962_05310	2599185320
2600080796	Ga0052880_0130	2599185326
2600227711	Ga0058983_3233	2599185359
2600368530	Ga0059052_06127	2600254931
2600442898	Ga0058952_0631	2600254954
2601543813	Ga0056036_1626	2600255258
2601623468	Ga0058995_0060	2600255283
2601689358	Ga0058981_0420	2600255296
2601750031	Ga0059026_05342	2600255308
2602007942	Ga0059020_0198	2600255389
2602012916	Ga0056039_0203	2600255390
2602026796	Ga0059271_04355	2600255393
2603592080	Ga0056079_1071	2602042028
2606079150	Ga0059266_0301	2603880186
2606085830	Ga0056052_0067	2603880187
2606776007	Ga0065237_111923	2606217240
2606836273	Ga0065306_1158	2606217257
2606841576	Ga0065304_111665	2606217259
2606882984	Ga0065405_11546	2606217271
2606894893	Ga0065400_12701	2606217274
2606903446	Ga0065401_124314	2606217275
2606922381	Ga0065449_10352	2606217282
2606976498	Ga0065575_108175	2606217295
2607010908	Ga0065479_11925	2606217306
2607062828	Ga0065582_103192	2606217327
2607203242	Ga0065537_124084	2606217371
2607203645	Ga0065530_11166	2606217372
2607533689	Ga0065594_11590	2606217472
2607631560	Ga0065641_114329	2606217505
2607638132	Ga0065644_1197	2606217508
2607696825	Ga0065396_122780	2606217525
2607817423	Ga0065692_111705	2606217559
2608175423	Ga0065684_111366	2606217670
2608248738	Ga0065633_113009	2606217695
2608255340	Ga0065630_12240	2606217698
2608262488	Ga0065637_114679	2606217699
2608290610	Ga0065344_111707	2606217708
2608385482	Ga0059024_1311	2606217733
2608469086	Ga0059097_1381	2606217756
2608489836	Ga0059104_15310	2606217763
2608576997	Ga0059087_1461	2606217797
2608638780	Ga0059112_2233	2606217814
2609146265	Ga0059117_0003	2608642217
2609229808	Ga0059267_6522	2608642243
2609563365	Ga0066724_103570	2609459633
2609735193	Ga0066768_113169	2609459710
2609835956	Ga0070134_1591	2609459741
2609907166	Ga0066758_1543	2609459760
2609943696	Ga0066757_3133	2609459766
2615929033	Ga0066770_2955	2615840523
2616003057	Ga0070138_1341	2615840540
2616178601	Ga0070129_1406	2615840592
2616190518	Ga0070133_0792	2615840595
2616213529	Ga0070130_1245	2615840602
2616228162	Ga0061069_11810	2615840605
2616242786	Ga0061100_1305	2615840609
2616252424	Ga0061061_1157	2615840613
2616298466	Ga0061105_1551	2615840624
2616313275	Ga0061101_1652	2615840626
2616346199	Ga0070140_1012156	2615840635
2616372989	Ga0008009_109261	2615840639
2616379901	Ga0066766_11184	2615840640
2616397047	Ga0066747_1881	2615840643
2616410893	Ga0069823_1639	2615840646
2616443041	Ga0070143_2308	2615840657
2616551835	Ga0061103_1022	2615840698
2616567310	Ga0070013_1401	2615840706
2616572745	Ga0070012_10961	2615840707
2616579977	Ga0070010_1194	2615840709
2616585703	Ga0070008_1141	2615840711
2616591348	Ga0070519_11121	2615840712
2616595275	Ga0070518_1362	2615840713
2616605395	Ga0064101_1341	2615840716
2616629412	Ga0070511_1301	2615840721
2616679078	Ga0070003_11445	2616644810
2616684424	Ga0070508_1037	2616644812
2616692923	Ga0070001_1181	2616644813
2616740777	Ga0061077_1098	2616644832
2616765787	Ga0066760_0063	2616644844
2616906830	Ga0007934_10931	2616644941
2617350317	Ga0061098_1010275	2617270735
2617363802	Ga0061080_100583	2617270738
2617374406	Ga0061099_1002942	2617270741
2617448481	Ga0070162_1131	2617270760
2617467899	Ga0070158_10542	2617270766
2617511778	Ga0070551_1291	2617270781
2617532410	Ga0070165_109192	2617270787
2617669893	Ga0069996_0224	2617270828
2617711590	Ga0069998_0891	2617270836
2617828845	Ga0069997_4326	2617270870
2617844781	Ga0070160_1351	2617270873
2617849645	Ga0070199_1341	2617270874
2617854892	Ga0070552_1362	2617270875
2617864569	Ga0070156_1391	2617270877
2617882260	Ga0070148_1471	2617270881
2617882263	Ga0070208_1013	2617270882
2617893619	Ga0070196_1437	2617270884
2617898481	Ga0070174_1501	2617270885
2617906422	Ga0070161_1281	2617270887
2617964684	Ga0070202_3670	2617270902
2617982649	Ga0070184_1437	2617270907
2617984392	Ga0070541_1051	2617270908
2618015680	Ga0070153_1719	2617270915
2618025407	Ga0070167_0929	2617270918
2618055594	Ga0070197_2196	2617270924
2618085676	Ga0070205_12830	2617270931
2618098857	Ga0070168_101469	2617270935
2619652281	Ga0070185_1830	2619618819
2619827518	Ga0070190_0191	2619618873
2620058057	Ga0064113_3385	2619618939
2620087770	Ga0070017_12744	2619618958
2620101545	Ga0069993_1287	2619618961
2620107358	Ga0069992_1411	2619618962
2620322496	Ga0066785_3834	2619618994
2620334770	Ga0069990_11687	2619618997
2620358480	Ga0070502_1461	2619619004
2620436781	Ga0070503_1441	2619619026
2620457268	Ga0070491_1661	2619619030
2620501523	Ga0070504_11046	2619619037
2620524687	Ga0070219_1181	2619619046
2620539545	Ga0070246_1164	2619619049
2620606305	Ga0038969_1181	2619619079
2620614286	Ga0039095_1331	2619619082
2620678390	Ga0039916_1686	2619619097
2622722784	Ga0070218_3001	2619619642
2622725738	Ga0070570_2680	2619619643
2622838895	Ga0070568_101376	2622736430
2622845811	Ga0070238_1213	2622736431
2622868248	Ga0070237_1246	2622736435
2622879559	Ga0070229_1185	2622736438
2622916787	Ga0070490_0195	2622736446
2622952766	Ga0070588_4821	2622736459
2623160205	Ga0070244_3466	2622736499
2623163121	Ga0070233_11417	2622736500
2623167141	Ga0070586_1291	2622736501
2623171899	Ga0070582_1216	2622736502
2623173495	Ga0070567_106129	2622736503
2623181136	Ga0064114_1206	2622736505
2623194481	Ga0066804_1141	2622736509
2623207826	Ga0070239_1291	2622736512
2623220984	Ga0070556_1164	2622736515
2623245222	Ga0070217_1311	2622736522
2623257796	Ga0070600_1421	2622736525
2623265272	Ga0070569_1461	2622736527
2623278388	Ga0066799_1273	2622736530
2623289536	Ga0066802_11095	2622736533
2623306809	Ga0070492_3604	2622736536
2623332588	Ga0070245_3918	2622736542
2623458388	Ga0070234_103193	2622736593
2623475048	Ga0069989_11431	2622736598
2623617372	Ga0070572_5045	2622736636
2623618942	Ga0070579_1566	2622736637
2624541984	Ga0066875_109117	2623620457
2624627937	Ga0066896_1261	2623620484
2624630835	Ga0070636_1181	2623620485
2624732531	Ga0066877_13030	2623620511
2624753374	Ga0066873_11257	2623620518
2625202518	Ga0060223_0073	2623620613
2626508984	Ga0070257_13261	2623621014
2626523606	Ga0071316_2767	2623621020
2631016004	Ga0074712_3167	2630968219
2634621289	Ga0074747_2445	2634166154
2635073199	Ga0057023_109151	2634166295
2635080958	Ga0070494_1191	2634166296
2635104291	Ga0074804_1231	2634166302
2635131192	Ga0074805_1281	2634166309
2635163129	Ga0074822_1344	2634166315
2635165750	Ga0074786_1201	2634166316
2635178903	Ga0074826_1401	2634166319
2635224413	Ga0074823_1415	2634166330
2635304108	Ga0074853_1393	2634166346
2635348408	Ga0074841_1726	2634166355
2635356221	Ga0074842_10844	2634166357
2635423478	Ga0074743_1333	2634166372
2636004056	Ga0074748_2862	2634166516
2638777396	Ga0074828_11126	2636415976
2638781968	Ga0074829_10961	2636415977
2639022136	Ga0070510_0001	2636416040
2639067034	Ga0074731_4295	2636416048
2639081216	Ga0004326_111102	2636416056
2639087900	Ga0073240_1341	2636416057
2639110422	Ga0074798_1238	2636416063
2639197858	Ga0074839_4644	2636416080
2639416061	Ga0097761_11861	2636416124
2639751985	Ga0064100_0541	2636416192
2639852115	Ga0079761_101161	2639762526
2640021154	Ga0079762_101317	2639762567
2640043468	Ga0074789_1213	2639762573
2640051120	Ga0073264_0018	2639762575
2640097353	Ga0079755_3456	2639762589
2640243774	Ga0079760_3691	2639762620
2640287279	Ga0004322_0131	2639762635
2640311838	Ga0073311_1182	2639762639
2640401129	Ga0079753_3480	2639762661
2640401771	Ga0079759_0326	2639762662
2642405492	Ga0079758_0282	2639763198
2642412428	Ga0079756_3290	2639763199
2642414795	Ga0079757_1642	2639763200
2642478497	Ga0079754_3308	2642422515
2642738800	Ga0073282_1561	2642422585
2653327726	Ga0111029_1037	2651869922
2653574745	Ga0075211_1401	2651870011
2653764966	Ga0075242_1204	2651870102
2653772068	Ga0104431_1212	2651870104
2653787953	Ga0075252_1271	2651870108
2653806709	Ga0075223_11372	2651870113
2653816669	Ga0075253_1251	2651870115
2653828743	Ga0075267_1023	2651870118
2653849975	Ga0075232_101333	2651870122
2653880624	Ga0075204_1662	2651870128
2653892111	Ga0075231_1287	2651870130
2656119061	Ga0075190_1361	2654587879
2656129351	Ga0075247_1504	2654587881
2656178031	Ga0111566_1601	2654587896
2656199423	Ga0075235_105344	2654587901
2656902426	Ga0075233_1004224	2654588101
2656915088	Ga0075234_102260	2654588102
2656977880	Ga0104364_1211	2654588113
2656982994	Ga0104399_1181	2654588115
2656987602	Ga0104358_1341	2654588117
2657030771	Ga0071124_2118	2654588132
2657063453	Ga0104402_109210	2654588143
2657166960	Ga0105823_13424	2654588178
2657185734	Ga0104354_2389	2654588184
2657228889	Ga0104422_0040	2654588204
2657237271	Ga0104417_1878	2654588207
2657364813	Ga0105815_1721	2657244902
2657366521	Ga0104371_1211	2657244903
2658534904	Ga0075249_0018	2657245271
2658730413	Ga0105842_11665	2657245369
2660027574	Ga0115233_12241	2657245700
2660028813	Ga0115234_10381	2657245701
2660036621	Ga0115235_10231	2657245702
2660050063	Ga0115237_10211	2657245704
2660055707	Ga0115238_10111	2657245705
2660068588	Ga0115239_13161	2657245706
2660072671	Ga0115240_14111	2657245707
2660080767	Ga0115241_11031	2657245708
2660090249	Ga0115242_14811	2657245709
2660101023	Ga0115244_11481	2657245711
2660111328	Ga0115246_101131	2657245713
2660123606	Ga0115247_13831	2657245714
2660129432	Ga0115248_11051	2657245715
2660131006	Ga0115249_10211	2657245716
2660142116	Ga0115250_13171	2657245717
2660143940	Ga0115251_10091	2657245718
2660156976	Ga0115252_18213	2657245719
2660162890	Ga0115253_107601	2657245720
2660171204	Ga0115254_12091	2657245721
2660174000	Ga0115255_101781	2657245722
2660195271	Ga0115257_12351	2657245724
2660203061	Ga0115258_13161	2657245725
2660204765	Ga0115259_101491	2657245726
2660229446	Ga0115261_115411	2657245728
2660234656	Ga0115280_11381	2657245729
2663665507	Ga0104367_1750	2660238784
2664114981	Ga0079830_1221	2663762717
2664134936	Ga0079894_1321	2663762721
2664141197	Ga0079907_1281	2663762722
2664192350	Ga0079885_1301	2663762742
2664193535	Ga0079868_1024	2663762743
2664200000	Ga0079831_1342	2663762744
2664203261	Ga0079879_1343	2663762745
2664208453	Ga0079867_1341	2663762746
2664212557	Ga0079841_1341	2663762747
2664216796	Ga0079836_1147	2663762748
2664232030	Ga0079910_1351	2663762751
2664239730	Ga0079893_1311	2663762753
2664248847	Ga0079911_1351	2663762755
2664253050	Ga0079851_1391	2663762756
2664310595	Ga0104683_1191	2663762767
2664315884	Ga0104665_1301	2663762768
2664340418	Ga0104654_1221	2663762773
2664353099	Ga0104668_1345	2663762776
2664358322	Ga0104650_1351	2663762777
2664361946	Ga0111594_1261	2663762778
2664367247	Ga0104648_1405	2663762779
2664372238	Ga0104644_1251	2663762780
2664383413	Ga0104664_1536	2663762782
2664388670	Ga0111595_1441	2663762783
2664428128	Ga0104657_1471	2663762794
2664433798	Ga0104646_1381	2663762795
2664443637	Ga0104686_1331	2663762797
2667497714	Ga0104655_1501	2663763600
2667503177	Ga0104676_1613	2663763601
2667511397	Ga0104669_1331	2663763603
2667516138	Ga0104660_1296	2663763604
2667580863	Ga0104642_1405	2667527211
2667636937	Ga0111727_0957	2667527227
2667921215	Ga0079882_3447	2667527380
2667937694	Ga0079877_3594	2667527383
2667940726	Ga0079858_3023	2667527384
2667973571	Ga0079906_3952	2667527392
2668036545	Ga0079857_15117	2667527408
2668064260	Ga0104662_3919	2667527413
2668155508	Ga0079835_10837	2667527436
2668216483	Ga0079842_1622	2667527447
2671094731	Ga0058975_1352	2667528170
2671101021	Ga0059014_1141	2667528171
2671111101	Ga0059074_1293	2667528173
2671117317	Ga0058996_1476	2667528174
2671120763	Ga0058993_108143	2667528175
2671130453	Ga0058945_1326	2667528176
2671169295	Ga0079827_0040	2667528184
2671179738	Ga0079849_3120	2667528186
2671255586	Ga0079866_10977	2671180023
2671264916	Ga0105843_1601	2671180025
2671278718	Ga0105883_104118	2671180029
2671306932	Ga0104659_1941	2671180035
2671307067	Ga0111729_101130	2671180036
2671314032	Ga0104667_4428	2671180037
2671347268	Ga0111707_10575	2671180042
2671353131	Ga0111596_4321	2671180043
2671406879	Ga0104677_0689	2671180065
2671429534	Ga0111719_102337	2671180069
2671432470	Ga0105879_102274	2671180070
2671436341	Ga0105881_10653	2671180071
2671439070	Ga0105867_10766	2671180072
2671440229	Ga0111721_101537	2671180073
2671442926	Ga0111718_10197	2671180074
2671447611	Ga0111725_105179	2671180075
2671449885	Ga0111717_102137	2671180076
2671452938	Ga0111720_101154	2671180077
2671456229	Ga0111723_101284	2671180078
2671459434	Ga0111716_101344	2671180079
2671464162	Ga0111722_11457	2671180080
2671465802	Ga0105868_102147	2671180081
2671470337	Ga0105871_11933	2671180082
2671486732	Ga0104645_4786	2671180085
2671515545	Ga0104680_0164	2671180091
2671573637	Ga0116948_1481	2671180112
2671579945	Ga0116949_1376	2671180113
2671584346	Ga0116937_1456	2671180114
2671589501	Ga0059081_10741	2671180115
2671601307	Ga0075240_10751	2671180117
2671608124	Ga0075236_1216	2671180118
2671654789	Ga0111715_101234	2671180127
2671658463	Ga0105869_10888	2671180128
2671660984	Ga0105866_10899	2671180129
2671664916	Ga0105877_12627	2671180130
2671665878	Ga0105875_102130	2671180131
2671669314	Ga0105876_103103	2671180132
2671672005	Ga0105864_10199	2671180133
2671674615	Ga0105865_10199	2671180134
2671678734	Ga0105872_11371	2671180135
2671681787	Ga0111708_102018	2671180136
2671684753	Ga0105860_101416	2671180137
2671695854	Ga0116935_1331	2671180139
2671773498	Ga0059075_5968	2671180172
2671799136	Ga0079829_2345	2671180176
2671879959	Ga0105874_11133	2671180218
2671884597	Ga0116957_1191	2671180219
2671887417	Ga0116952_1196	2671180220
2671893342	Ga0116911_1176	2671180222
2671900332	Ga0116982_1206	2671180224
2671909107	Ga0116981_1231	2671180226
2671914248	Ga0116951_1238	2671180227
2671919139	Ga0121172_1256	2671180228
2671921691	Ga0116955_1191	2671180229
2671938818	Ga0116956_1231	2671180233
2671941315	Ga0121170_1281	2671180234
2671944270	Ga0116915_1234	2671180235
2676276074	Ga0116918_1274	2675903013
2676285561	Ga0116919_1311	2675903015
2676288570	Ga0121169_1296	2675903016
2676291668	Ga0116942_1251	2675903017
2676302089	Ga0116945_1406	2675903019
2676305846	Ga0121173_1381	2675903020
2676311808	Ga0116916_1404	2675903021
2676320801	Ga0116917_1471	2675903023
2676335529	Ga0116946_1541	2675903026
2676340828	Ga0116912_106178	2675903028
2676349376	Ga0116995_1611	2675903029
2676361053	Ga0116960_10681	2675903032
2676364230	Ga0116965_1261	2675903033
2676367848	Ga0116963_1556	2675903034
2676370760	Ga0111713_10692	2675903035
2676372544	Ga0111711_101552	2675903036
2676376336	Ga0111712_10339	2675903037
2676380131	Ga0111710_10737	2675903038
2676383230	Ga0105878_107010	2675903039
2676383995	Ga0111714_10036	2675903040
2676390223	Ga0105870_11061	2675903041
2676390662	Ga0111709_10046	2675903042
2676393873	Ga0105863_1002143	2675903043
2676398859	Ga0105861_100652	2675903044
2676402514	Ga0105862_101232	2675903045
2676410426	Ga0059076_1173	2675903046
2676443741	Ga0111575_1251	2675903052
2676477335	Ga0104458_112220	2675903058
2676510116	Ga0104453_1501	2675903062
2676520675	Ga0111577_1492	2675903064
2676543674	Ga0116910_10731	2675903067
2676747638	Ga0059056_10633	2675903129
2676749653	Ga0104442_1031	2675903130
2676773999	Ga0104439_1711	2675903133
2676825743	Ga0116939_1464	2675903141
2676833655	Ga0111726_1534	2675903143
2676836691	Ga0105880_1378	2675903144
2676838354	Ga0111581_1017	2675903145
2676846789	Ga0104481_1181	2675903146
2676850379	Ga0104505_1206	2675903147
2676861262	Ga0104532_1235	2675903150
2676863718	Ga0104524_1241	2675903151
2676867128	Ga0104544_1261	2675903152
2676881166	Ga0104535_1205	2675903154
2676884899	Ga0104527_1146	2675903155
2676888052	Ga0104531_1261	2675903156
2676889840	Ga0104498_1264	2675903157
2676894550	Ga0104477_1307	2675903158
2676900249	Ga0105831_1251	2675903159
2676906268	Ga0104510_1312	2675903161
2676908755	Ga0104508_1231	2675903162
2676912664	Ga0104486_1291	2675903163
2676916469	Ga0104513_1301	2675903164
2676920186	Ga0111591_1257	2675903165
2677086298	Ga0104478_1291	2675903213
2677088502	Ga0111579_1521	2675903214
2677091938	Ga0104480_1189	2675903215
2677094587	Ga0111593_1441	2675903216
2677097239	Ga0104507_1431	2675903217
2677110793	Ga0104523_1406	2675903219
2677122882	Ga0104522_1441	2675903222
2677133956	Ga0104555_1514	2675903223
2677140167	Ga0111580_1561	2675903224
2677152345	Ga0104552_1571	2675903226
2677156085	Ga0104509_1546	2675903227
2677167317	Ga0104550_1622	2675903230
2677173922	Ga0104497_1671	2675903232
2678937265	Ga0121176_1357	2675903689
2678941268	Ga0116932_3666	2675903690
2678955762	Ga0104553_1354	2675903692
2678962499	Ga0104503_1285	2675903693
2678966220	Ga0104548_1471	2675903694
2678975623	Ga0111606_1216	2675903697
2678977871	Ga0104709_1291	2675903699
2681863499	Ga0104710_101168	2681812810
2681874844	Ga0111615_1487	2681812813
2681875088	Ga0104721_101212	2681812814
2681991099	Ga0116938_1509	2681812864
2681994562	Ga0116976_3068	2681812865
2682000625	Ga0116978_1671	2681812867
2682001484	Ga0116975_0051	2681812868
2682044074	Ga0116983_4004	2681812890
2682101222	Ga0116985_3878	2681812906
2682129972	Ga0104463_2973	2681812914
2682149220	Ga0116988_1463	2681812919
2682154784	Ga0123314_1311	2681812920
2682160124	Ga0123317_1481	2681812921
2682165365	Ga0123315_11516	2681812922
2682189765	Ga0104495_3592	2681812930
2682191938	Ga0002152_1346	2681812931
2682197543	Ga0104525_1556	2681812934
2682202175	Ga0104494_3589	2681812935
2682262310	Ga0104492_2005	2681812954
2682267978	Ga0104493_3690	2681812955
2682271616	Ga0104530_3635	2681812956
2682275128	Ga0104529_3514	2681812957
2682277588	Ga0104489_2455	2681812958
2682278003	Ga0116997_0062	2681812959
2682283926	Ga0121177_0317	2681812960
2682288587	Ga0104484_1913	2681812961
2684367405	Ga0111675_1151	2681813503
2684371914	Ga0111691_1151	2681813504
2684376836	Ga0111690_1191	2681813505
2684380154	Ga0111626_1202	2681813506
2684384206	Ga0111619_1181	2681813507
2684388467	Ga0111702_1204	2681813508
2684393299	Ga0111676_1186	2681813509
2684397833	Ga0111685_1211	2681813510
2684400823	Ga0111645_1243	2681813511
2684404396	Ga0111633_1261	2681813512
2684407675	Ga0111635_1181	2681813513
2684410875	Ga0111677_1191	2681813514
2684414415	Ga0111697_1211	2681813515
2684418125	Ga0111637_1241	2681813516
2684420345	Ga0111701_1241	2681813517
2684425195	Ga0111647_1241	2681813518
2684429618	Ga0002056_1291	2681813519
2684432272	Ga0111644_1221	2681813520
2684435162	Ga0111693_1237	2681813521
2684509058	Ga0111666_1191	2681813548
2684513011	Ga0111696_1176	2681813549
2684520027	Ga0111688_1271	2681813551
2684522840	Ga0111639_10814	2681813552
2684528838	Ga0111636_1265	2681813553
2684535119	Ga0111651_1211	2681813554
2684545341	Ga0111664_1281	2681813556
2684547623	Ga0111658_1411	2681813557
2684555472	Ga0111641_1321	2681813559
2684564463	Ga0111674_1301	2681813561
2684568934	Ga0111667_1397	2681813562
2684575068	Ga0111705_1514	2681813563
2684579651	Ga0111686_1536	2681813564
2685842711	Ga0104536_4318	2684622833
2685854274	Ga0111623_1601	2684622843
2685856404	Ga0111695_1671	2684622844
2685859277	Ga0111672_1672	2684622845
2685862597	Ga0111655_1661	2684622846
2685870069	Ga0111663_1461	2684622848
2685874657	Ga0111661_1551	2684622849
2685881099	Ga0111640_1407	2684622851
2685889285	Ga0104551_3017	2684622856
2685982754	Ga0104543_3017	2684622890
2685986933	Ga0111694_1265	2684622891
2686030299	Ga0104534_0005	2684622901
2686056709	Ga0104533_3859	2684622906
2686059765	Ga0104504_3060	2684622907
2686072741	Ga0111583_4861	2684622910
2686346936	Ga0104518_4613	2684622995
2686356906	Ga0059072_4419	2684622997
2686362851	Ga0115474_1191	2684622998
2686373512	Ga0115463_1201	2684623000
2686392371	Ga0115493_1306	2684623003
2686396642	Ga0115508_1217	2684623004
2686409329	Ga0115473_1272	2684623006
2686416282	Ga0104526_3318	2684623008
2686427876	Ga0104541_4709	2684623012
2686508372	Ga0104540_0073	2684623028
2689669598	Ga0115491_1221	2687453676
2689676157	Ga0115457_1281	2687453677
2689686940	Ga0115504_1281	2687453679
2689700327	Ga0115521_1316	2687453681
2689716436	Ga0115509_1331	2687453684
2689722716	Ga0115455_11584	2687453685
2689731386	Ga0115525_1421	2687453686
2689738309	Ga0115518_1431	2687453687
2689748138	Ga0115475_1461	2687453689
2689756257	Ga0115515_1536	2687453690
