Name	GenomeName	Genome
2525349514	G565DRAFT_00255	2524614672
2525351562	G565DRAFT_02304	2524614672
2525353258	G565DRAFT_04002	2524614672
2558308221	G565DRAFT_10000	2524614672
2525361215	B084DRAFT_07533	2524614673
2525374795	K300DRAFT_2221	2524614676
2525374796	K300DRAFT_2223	2524614676
2525375341	K300DRAFT_2770	2524614676
2525375498	K328DRAFT_0162	2524614677
2525377954	K328DRAFT_2623	2524614677
2525379254	K328DRAFT_3927	2524614677
2525379776	K315DRAFT_0090	2524614678
2525383594	H617DRAFT_02110	2524614679
2525384117	H617DRAFT_02633	2524614679
2545824015	H617DRAFT_03800	2524614679
2525386154	H033DRAFT_1010	2524614680
2525387339	H033DRAFT_2196	2524614680
2525388855	H033DRAFT_3714	2524614680
2525389899	G626DRAFT_00920	2524614681
2525390366	G626DRAFT_01387	2524614681
2525391204	G626DRAFT_02225	2524614681
2525391543	G626DRAFT_02564	2524614681
2525393008	G625DRAFT_01111	2524614682
2525394298	G625DRAFT_02403	2524614682
2525394662	G625DRAFT_02768	2524614682
2525394663	G625DRAFT_02769	2524614682
2525395173	G625DRAFT_03279	2524614682
2525395270	G625DRAFT_03377	2524614682
2525397240	G629DRAFT_01963	2524614683
2525399937	G611DRAFT_00975	2524614685
2525400526	G611DRAFT_01564	2524614685
2525401102	G611DRAFT_02140	2524614685
2525401550	G611DRAFT_02590	2524614685
2525401579	G611DRAFT_02619	2524614685
2525401591	G611DRAFT_02631	2524614685
2525404672	G598DRAFT_03085	2524614686
2525406244	G610DRAFT_01390	2524614687
2525407232	G610DRAFT_02382	2524614687
2525407482	G610DRAFT_02633	2524614687
2525408550	G610DRAFT_03701	2524614687
2525408883	G603DRAFT_00333	2524614688
2525411930	G603DRAFT_03387	2524614688
2525412206	G603DRAFT_03663	2524614688
2525413488	G631DRAFT_01284	2524614689
2525415339	G631DRAFT_03144	2524614689
2525415532	G631DRAFT_03337	2524614689
2525419088	G596DRAFT_03443	2524614690
2525419125	G596DRAFT_03481	2524614690
2525420751	G586DRAFT_01157	2524614691
2525423636	G586DRAFT_04052	2524614691
2525423710	G586DRAFT_04127	2524614691
2525425015	G608DRAFT_01308	2524614692
2525426782	G608DRAFT_03079	2524614692
2525427214	G608DRAFT_03512	2524614692
2525427472	G608DRAFT_03771	2524614692
2525428074	G622DRAFT_00603	2524614693
2525428965	G622DRAFT_01496	2524614693
2525430009	G622DRAFT_02548	2524614693
2525430230	G622DRAFT_02770	2524614693
2525431163	G622DRAFT_03703	2524614693
2525431185	G622DRAFT_03725	2524614693
2525431337	G622DRAFT_03877	2524614693
2525432920	G602DRAFT_01356	2524614694
2525433768	G602DRAFT_02209	2524614694
2525438230	G587DRAFT_01903	2524614695
2525439935	G587DRAFT_03615	2524614695
2525440057	G587DRAFT_03737	2524614695
2525440149	G587DRAFT_03829	2524614695
2525440356	G587DRAFT_04036	2524614695
2525441186	G632DRAFT_00810	2524614696
2525441599	G632DRAFT_01224	2524614696
2525442716	G632DRAFT_02345	2524614696
2525443550	G632DRAFT_03182	2524614696
2525444000	G632DRAFT_03632	2524614696
2525444892	G628DRAFT_00888	2524614697
2525445124	G628DRAFT_01120	2524614697
2525446385	G628DRAFT_02386	2524614697
2525447082	G628DRAFT_03087	2524614697
2525449196	G605DRAFT_02054	2524614698
2525449471	G605DRAFT_02333	2524614698
2525450066	G605DRAFT_02933	2524614698
2525450280	G605DRAFT_03151	2524614698
2525450396	G605DRAFT_03269	2524614698
2525450489	G605DRAFT_03363	2524614698
2525450516	G605DRAFT_03390	2524614698
2525450536	G605DRAFT_03410	2524614698
2525453692	G614DRAFT_03082	2524614699
2525458429	G594DRAFT_02829	2524614700
2525458958	G594DRAFT_03366	2524614700
2525459137	G594DRAFT_03546	2524614700
2525460218	G617DRAFT_01030	2524614701
2525461062	G617DRAFT_01878	2524614701
2525464934	G593DRAFT_02132	2524614702
2525465685	G593DRAFT_02885	2524614702
2525465894	G593DRAFT_03096	2524614702
2525465964	G593DRAFT_03166	2524614702
2525468962	G619DRAFT_02598	2524614703
2525469480	G619DRAFT_03118	2524614703
2525469865	G619DRAFT_03504	2524614703
2525472152	G621DRAFT_01992	2524614704
2525472713	G621DRAFT_02555	2524614704
2525473889	G607DRAFT_00753	2524614705
2525476169	G607DRAFT_03055	2524614705
2525476733	G607DRAFT_03628	2524614705
2525476876	G607DRAFT_03774	2524614705
2525476948	G607DRAFT_03847	2524614705
2525477256	G607DRAFT_04157	2524614705
2525477300	G607DRAFT_04201	2524614705
2525477313	G607DRAFT_04214	2524614705
2525479789	G612DRAFT_02456	2524614706
2525479790	G612DRAFT_02457	2524614706
2525479893	G612DRAFT_02560	2524614706
2525480345	G624DRAFT_00455	2524614707
2525482960	G624DRAFT_03081	2524614707
2525485902	G591DRAFT_02282	2524614708
2525487014	G591DRAFT_03400	2524614708
2525487162	G591DRAFT_03550	2524614708
2525489182	G623DRAFT_01564	2524614709
2525490360	G623DRAFT_02745	2524614709
2525491483	G623DRAFT_03878	2524614709
2525496808	G604DRAFT_02510	2524614711
2525498005	G599DRAFT_01147	2524614712
2525499301	G599DRAFT_02450	2524614712
2525499643	G599DRAFT_02794	2524614712
2525501492	G636DRAFT_01257	2524614713
2525501695	G636DRAFT_01460	2524614713
2525502606	G636DRAFT_02378	2524614713
2525502942	G636DRAFT_02715	2524614713
2525503147	G636DRAFT_02922	2524614713
2525504069	G634DRAFT_00560	2524614714
2525504453	G634DRAFT_00947	2524614714
2525504674	G634DRAFT_01168	2524614714
2525506234	G634DRAFT_02733	2524614714
2525508063	G590DRAFT_01140	2524614715
2525509948	G590DRAFT_03031	2524614715
2525510300	G590DRAFT_03384	2524614715
2525510352	G590DRAFT_03436	2524614715
2525510449	G590DRAFT_03534	2524614715
2525511392	G589DRAFT_00948	2524614716
2525511681	G589DRAFT_01238	2524614716
2525513496	G589DRAFT_03056	2524614716
2525513924	G589DRAFT_03484	2524614716
2525514085	G589DRAFT_03646	2524614716
2525516747	G613DRAFT_00303	2524614718
2525517297	G613DRAFT_00858	2524614718
2525519315	G613DRAFT_02882	2524614718
2525521900	G630DRAFT_01976	2524614719
2525523456	G630DRAFT_03536	2524614719
2525542647	G481DRAFT_04455	2524614723
2525543918	G536DRAFT_1260	2524614724
2525546274	G536DRAFT_3619	2524614724
2525546775	G536DRAFT_4121	2524614724
2525546776	G536DRAFT_4123	2524614724
2558308120	G536DRAFT_10000	2524614724
2525550761	G529DRAFT_3052	2524614725
2525552955	F569DRAFT_2197	2524614726
2525554627	G534DRAFT_00779	2524614727
2525555319	G534DRAFT_01473	2524614727
2525555338	G534DRAFT_01492	2524614727
2525557799	G467DRAFT_02171	2524614729
2525558394	G467DRAFT_02766	2524614729
2525565825	K375DRAFT_07276	2524614730
2525567658	G444DRAFT_01833	2524614731
2525568688	F605DRAFT_1027	2524614732
2525568968	F605DRAFT_1308	2524614732
2525572966	G411DRAFT_3530	2524614733
2525573280	G530DRAFT_0086	2524614734
2525573282	G530DRAFT_0089	2524614734
2525708060	G462DRAFT_00572	2524614757
2525708753	G462DRAFT_01265	2524614757
2525710374	G462DRAFT_02890	2524614757
2525710503	G462DRAFT_03019	2524614757
2558308010	G462DRAFT_10000	2524614757
2525712453	G445DRAFT_00741	2524614758
2525713426	G445DRAFT_01715	2524614758
2525714745	G486DRAFT_01311	2524614759
2525717597	G486DRAFT_04170	2524614759
2558308066	G486DRAFT_10000	2524614759
2525718947	G544DRAFT_01350	2524614760
2525720421	G544DRAFT_02833	2524614760
2525721276	G544DRAFT_03692	2524614760
2525721367	G544DRAFT_03784	2524614760
2558308134	G544DRAFT_10000	2524614760
2525722421	G557DRAFT_0945	2524614761
2525724824	G493DRAFT_01240	2524614762
2558308081	G493DRAFT_10000	2524614762
2525730736	G510DRAFT_02031	2524614763
2525731075	G510DRAFT_02372	2524614763
2525731188	G510DRAFT_02485	2524614763
2525742337	G402DRAFT_1790	2524614766
2525742833	G402DRAFT_2290	2524614766
2525742906	G402DRAFT_2364	2524614766
2525743047	G402DRAFT_2506	2524614766
2558308135	G402DRAFT_10000	2524614766
2525743302	H156DRAFT_0257	2524614767
2525743555	H156DRAFT_0515	2524614767
2525744766	H156DRAFT_1731	2524614767
2525745907	H156DRAFT_2877	2524614767
2525747644	G583DRAFT_1506	2524614768
2525753702	G406DRAFT_04938	2524614769
2558308210	G406DRAFT_10000	2524614769
2525757442	G539DRAFT_0007	2524614770
2525757447	G539DRAFT_0013	2524614770
2558308124	G539DRAFT_10000	2524614770
2525854570	CloclaDRAFT_0773	2524614797
2525855209	CloclaDRAFT_1412	2524614797
2525855258	CloclaDRAFT_1461	2524614797
2525855887	CloclaDRAFT_2090	2524614797
2525856227	CloclaDRAFT_2430	2524614797
2525858126	G391DRAFT_0065	2524614798
2558308123	G538DRAFT_10000	2524614800
2525868069	G618DRAFT_00223	2524614801
2525871855	G600DRAFT_01173	2524614802
2525871856	G600DRAFT_01174	2524614802
2525872085	G600DRAFT_01405	2524614802
2525872685	G600DRAFT_02008	2524614802
2525873093	G600DRAFT_02417	2524614802
2525874572	K336DRAFT_01283	2524614803
2525875870	K336DRAFT_02586	2524614803
2525875898	K336DRAFT_02615	2524614803
2525877923	K314DRAFT_01970	2524614804
2525880489	K342DRAFT_02201	2524614805
2525881578	K342DRAFT_03293	2524614805
2525883819	G489DRAFT_02235	2524614806
2525887356	H303DRAFT_02146	2524614807
2525887358	H303DRAFT_02149	2524614807
2525889172	H303DRAFT_03967	2524614807
2525891464	H525DRAFT_01400	2524614808
2525892483	H525DRAFT_02435	2524614808
2525892736	H525DRAFT_02692	2524614808
2525893147	H525DRAFT_03110	2524614808
2525893899	H525DRAFT_03864	2524614808
2558308020	H525DRAFT_10000	2524614808
2525925936	G572DRAFT_2024	2524614815
2525927277	G572DRAFT_3367	2524614815
2525927723	G572DRAFT_3814	2524614815
2525928057	G572DRAFT_4150	2524614815
2525928259	H584DRAFT_0033	2524614816
2525930741	H584DRAFT_2519	2524614816
2525930941	H584DRAFT_2720	2524614816
2558308084	H584DRAFT_10000	2524614816
2525935639	K358DRAFT_0240	2524614821
2525935987	K358DRAFT_0593	2524614821
2525936019	K358DRAFT_0626	2524614821
2525938989	K358DRAFT_3608	2524614821
2558308246	K358DRAFT_10000	2524614821
2525939153	H152DRAFT_0164	2524614822
2525941443	H152DRAFT_2454	2524614822
2525992409	G592DRAFT_1307	2524614837
2525993233	G592DRAFT_2133	2524614837
2525993943	G592DRAFT_2848	2524614837
2525994856	K401DRAFT_0750	2524614838
2525995299	K401DRAFT_1193	2524614838
2525995569	K401DRAFT_1463	2524614838
2525995799	K401DRAFT_1693	2524614838
2525996694	K401DRAFT_2588	2524614838
2525996921	K401DRAFT_2815	2524614838
2526005543	G637DRAFT_0003	2524614842
2526006891	G637DRAFT_1357	2524614842
2526007373	G637DRAFT_1845	2524614842
2526007549	G482DRAFT_0178	2524614843
2526007590	G482DRAFT_0223	2524614843
2526009313	G482DRAFT_1950	2524614843
2526009314	G482DRAFT_1952	2524614843
2558308053	G482DRAFT_10000	2524614843
2526020354	H978DRAFT_0148	2524614846
2526022218	H978DRAFT_2012	2524614846
2526023347	H978DRAFT_3141	2524614846
2526023620	H978DRAFT_3414	2524614846
2526024205	H978DRAFT_3999	2524614846
2526024247	K413DRAFT_0001	2524614847
2526024465	K413DRAFT_0219	2524614847
2526025234	K413DRAFT_0988	2524614847
2526025418	K413DRAFT_1172	2524614847
2526025728	K413DRAFT_1482	2524614847
2526026080	K413DRAFT_1834	2524614847
2526029731	K413DRAFT_5485	2524614847
2526038745	I004DRAFT_02552	2524614850
2526038746	I004DRAFT_02553	2524614850
2526039489	I004DRAFT_03302	2524614850
2526040890	I004DRAFT_04704	2524614850
2526042267	I004DRAFT_06083	2524614850
2526042422	I004DRAFT_06238	2524614850
2558308216	H596DRAFT_10000	2524614851
2526046244	H531DRAFT_00001	2524614852
2526047532	H531DRAFT_01291	2524614852
2526048256	H531DRAFT_02021	2524614852
2526048311	H531DRAFT_02076	2524614852
2526049055	H557DRAFT_00342	2524614853
2526049269	H557DRAFT_00557	2524614853
2526049970	H557DRAFT_01266	2524614853
2526051212	K337DRAFT_0001	2524614854
2526051340	K337DRAFT_0129	2524614854
2526051385	K337DRAFT_0174	2524614854
2526051400	K337DRAFT_0189	2524614854
2526051414	K337DRAFT_0203	2524614854
2526051443	K337DRAFT_0232	2524614854
2526051466	K337DRAFT_0255	2524614854
2526053613	K337DRAFT_2403	2524614854
2526054624	K337DRAFT_3415	2524614854
2526054625	K337DRAFT_3416	2524614854
2526055579	H503DRAFT_00963	2524614855
2526056435	H503DRAFT_01828	2524614855
2526058939	H532DRAFT_02078	2524614856
2526059006	H532DRAFT_02145	2524614856
2526059193	H532DRAFT_02335	2524614856
2526059999	H532DRAFT_03149	2524614856
2526060112	H532DRAFT_03262	2524614856
2558308243	H532DRAFT_10000	2524614856
2526062480	H564DRAFT_02287	2524614857
2526062960	H564DRAFT_02767	2524614857
2526063541	H564DRAFT_03349	2524614857
2558308077	H564DRAFT_10000	2524614857
2526071459	G597DRAFT_1272	2524614859
2526071876	G597DRAFT_1692	2524614859
2526073801	G316DRAFT_01852	2524614860
2526074264	G316DRAFT_02317	2524614860
2526074473	G316DRAFT_02526	2524614860
2558308005	G316DRAFT_10000	2524614860
2526075421	G318DRAFT_00813	2524614861
2526076958	G318DRAFT_02378	2524614861
2526077078	G318DRAFT_02503	2524614861
2526077343	G318DRAFT_02770	2524614861
2526077387	G318DRAFT_02815	2524614861
2526077388	G318DRAFT_02816	2524614861
2526077499	G318DRAFT_02930	2524614861
2558308037	G318DRAFT_10000	2524614861
2526079781	G408DRAFT_02078	2524614862
2526079786	G408DRAFT_02084	2524614862
2526080075	G408DRAFT_02375	2524614862
2526081006	G325DRAFT_00852	2524614863
2526084445	G325DRAFT_04328	2524614863
2526084567	G325DRAFT_04457	2524614863
2526085022	G325DRAFT_04914	2524614863
2526085581	G325DRAFT_05476	2524614863
2526085648	G325DRAFT_05544	2524614863
2558308061	G325DRAFT_10000	2524614863
2526089985	F804DRAFT_02995	2524614865
2558308181	F804DRAFT_10000	2524614865
2526091482	G337DRAFT_01483	2524614866
2526092712	G337DRAFT_02717	2524614866
2526093740	G337DRAFT_03748	2524614866
2526093818	G337DRAFT_03826	2524614866
2526094029	G337DRAFT_04037	2524614866
2526094066	G337DRAFT_04074	2524614866
2526094257	G337DRAFT_04266	2524614866
2558308211	G337DRAFT_10000	2524614866
2558308212	G322DRAFT_10000	2524614867
2526100897	F820DRAFT_02264	2524614868
2526102131	G465DRAFT_01121	2524614869
2526102273	G465DRAFT_01263	2524614869
2526103059	G465DRAFT_02050	2524614869
2526103490	G465DRAFT_02482	2524614869
2526103526	G465DRAFT_02518	2524614869
2558308021	G465DRAFT_10000	2524614869
2526105261	G585DRAFT_01701	2524614870
2526107188	G616DRAFT_00347	2524614871
2526109771	G616DRAFT_02944	2524614871
2526113483	G468DRAFT_02544	2524614872
2558308026	G468DRAFT_10000	2524614872
2526114821	H154DRAFT_0007	2524614873
2526118382	H154DRAFT_3578	2524614873
2526120259	H591DRAFT_01082	2524614874
2526121688	H591DRAFT_02513	2524614874
2545824021	H591DRAFT_03000	2524614874
2526126161	K319DRAFT_0250	2524614876
2526128852	K319DRAFT_2947	2524614876
2526129819	F595DRAFT_0015	2524614877
2526130587	F595DRAFT_0785	2524614877
2526132059	F595DRAFT_2261	2524614877
2558308185	F595DRAFT_10000	2524614877
2526133824	G635DRAFT_01627	2524614878
2526135294	G635DRAFT_03104	2524614878
2526135669	G635DRAFT_03481	2524614878
2526136226	G635DRAFT_04040	2524614878
2526139842	G519DRAFT_03639	2524614879
2526140916	G519DRAFT_04717	2524614879
2526142146	G519DRAFT_05954	2524614879
2526143601	G519DRAFT_07416	2524614879
2526144223	G519DRAFT_08045	2524614879
2558308166	G519DRAFT_10000	2524614879
2526145217	G413DRAFT_00775	2524614880
2526146086	G413DRAFT_01652	2524614880
2526146390	G413DRAFT_01959	2524614880
2526147664	G601DRAFT_01146	2524614881
2526148517	G601DRAFT_02001	2524614881
2526150182	G601DRAFT_03668	2524614881
2526151753	H979DRAFT_1075	2524614882
2526156160	H509DRAFT_0119	2524614883
2526156231	H509DRAFT_0191	2524614883
2526156435	H509DRAFT_0397	2524614883
2526158889	H509DRAFT_2861	2524614883
2526159355	H509DRAFT_3327	2524614883
2526160341	H509DRAFT_4316	2524614883
2526160600	H509DRAFT_4577	2524614883
2558308177	H509DRAFT_10000	2524614883
2526161903	K330DRAFT_1088	2524614884
2526203310	K389DRAFT_03196	2526164509
2526203791	K389DRAFT_03678	2526164509
2526204358	K389DRAFT_04247	2526164509
2526206434	K357DRAFT_01267	2526164510
2526206544	K357DRAFT_01378	2526164510
2526206605	K357DRAFT_01440	2526164510
2558308245	K357DRAFT_10000	2526164510
2526207483	G588DRAFT_00625	2526164511
2526209018	G588DRAFT_02167	2526164511
2526209310	G588DRAFT_02459	2526164511
2526210004	G588DRAFT_03155	2526164511
2526214176	G474DRAFT_03693	2526164512
2526216487	K322DRAFT_02308	2526164513
2526217235	K322DRAFT_03057	2526164513
2526217445	K322DRAFT_03269	2526164513
2526217738	K322DRAFT_03563	2526164513
2526217809	K322DRAFT_03634	2526164513
2558308193	K333DRAFT_10000	2526164514
2526221471	K334DRAFT_01295	2526164515
2526221590	K334DRAFT_01414	2526164515
2558308195	K334DRAFT_10000	2526164515
2558308197	K335DRAFT_10000	2526164516
2526228436	K355DRAFT_03111	2526164517
2526229125	K355DRAFT_03801	2526164517
2558308240	K355DRAFT_10000	2526164517
2526230459	K345DRAFT_00690	2526164518
2526232923	K345DRAFT_03157	2526164518
2526233500	K345DRAFT_03735	2526164518
2545824028	K345DRAFT_03900	2526164518
2526239255	G483DRAFT_0060	2526164522
2526239265	G483DRAFT_0071	2526164522
2526239277	G483DRAFT_0084	2526164522
2526239292	G483DRAFT_0100	2526164522
2526242860	G483DRAFT_3673	2526164522
2526242861	G483DRAFT_3675	2526164522
2526242946	G483DRAFT_3761	2526164522
2526243050	G483DRAFT_3865	2526164522
2558308060	G483DRAFT_10000	2526164522
2526243246	G606DRAFT_0089	2526164523
2526246443	G633DRAFT_1479	2526164524
2526247484	G633DRAFT_2523	2526164524
2526247818	G633DRAFT_2857	2526164524
2558308114	G527DRAFT_10000	2526164525
2526253547	K372DRAFT_1988	2526164526
2526257696	K372DRAFT_6146	2526164526
2526257794	K325DRAFT_0102	2526164527
2558308141	K325DRAFT_10000	2526164527
2526263529	K365DRAFT_2240	2526164528
2526263881	K365DRAFT_2592	2526164528
2526265982	K365DRAFT_4694	2526164528
2526266250	H204DRAFT_0111	2526164529
2526267360	H204DRAFT_1221	2526164529
2526267589	H204DRAFT_1450	2526164529
2526271862	H204DRAFT_5727	2526164529
2526272134	H204DRAFT_5999	2526164529
2526272310	H204DRAFT_6176	2526164529
2526276673	F629DRAFT_03831	2526164530
2558308118	H616DRAFT_10000	2526164533
2526282437	K341DRAFT_00713	2526164534
2526283351	K341DRAFT_01628	2526164534
2558308226	K341DRAFT_10000	2526164534
2527007930	K343DRAFT_02893	2526164694
2527008482	K343DRAFT_03445	2526164694
2527009059	K343DRAFT_04023	2526164694
2527063071	M018DRAFT_01022	2526164710
2527063427	M018DRAFT_01381	2526164710
2527065150	M018DRAFT_03134	2526164710
2527065386	M018DRAFT_03374	2526164710
2527065809	M018DRAFT_03800	2526164710
2527065940	M018DRAFT_03931	2526164710
2527065974	M018DRAFT_03965	2526164710
2558308058	M018DRAFT_10000	2526164710
2558308085	H585DRAFT_10000	2526164711
2527074900	H929DRAFT_04856	2526164712
2527079290	B026DRAFT_04377	2526164713
2527155834	G321DRAFT_01205	2526164737
2527155983	G321DRAFT_01358	2526164737
2527156540	G321DRAFT_01920	2526164737
2527156647	G321DRAFT_02027	2526164737
2558308236	G321DRAFT_10000	2526164737
2527175565	H537DRAFT_03648	2526164741
2527176947	H537DRAFT_05031	2526164741
2527179882	H537DRAFT_07970	2526164741
2558308030	H537DRAFT_10000	2526164741
2527181420	H567DRAFT_01452	2526164742
2527247865	K225DRAFT_03975	2526164764
2527274518	K304DRAFT_03579	2526164783
2527274659	K304DRAFT_03720	2526164783
2527275546	K304DRAFT_04608	2526164783
2527275898	K304DRAFT_04965	2526164783
2527276190	K304DRAFT_05257	2526164783
2528273953	M511DRAFT_00298	2527291701
2528276899	M511DRAFT_03254	2527291701
2528276936	M511DRAFT_03292	2527291701
2528277415	M511DRAFT_03771	2527291701
2528278303	M502DRAFT_00804	2527291702
2528280781	M502DRAFT_03289	2527291702
2528305769	K339DRAFT_04195	2527291724
2528307861	K339DRAFT_06291	2527291724
2528309557	H565DRAFT_01685	2527291725
2528309984	H565DRAFT_02114	2527291725
2528438703	I008DRAFT_01294	2528311033
2528441706	I008DRAFT_04304	2528311033
2528444446	K228DRAFT_01878	2528311034
2528445275	K228DRAFT_02709	2528311034
2528447400	K228DRAFT_04838	2528311034
2528488097	I003DRAFT_02403	2528311045
2528489811	I003DRAFT_04120	2528311045
2528491268	I003DRAFT_05582	2528311045
2528588254	H592DRAFT_01460	2528311092
2528593398	H586DRAFT_02394	2528311093
2528593600	H586DRAFT_02596	2528311093
2528594077	H586DRAFT_03073	2528311093
2558308086	H586DRAFT_10000	2528311093
2528594743	K324DRAFT_00460	2528311094
2528596364	K324DRAFT_02083	2528311094
2558308137	K324DRAFT_10000	2528311094
2528601926	HALJEDRAFT_02805	2528311097
2528724356	K940DRAFT_05033	2528311129
2528741920	EsccoDRAFT_0228	2528311135
2528741960	EsccoDRAFT_0268	2528311135
2528742085	EsccoDRAFT_0393	2528311135
2528742199	EsccoDRAFT_0507	2528311135
2528742701	EsccoDRAFT_1009	2528311135
2528743515	EsccoDRAFT_1824	2528311135
2528745983	EsccoDRAFT_4292	2528311135
2528767153	L215DRAFT_01364	2528311143
2528820123	K320DRAFT_03044	2528768012
2528820124	K320DRAFT_03045	2528768012
2528820629	K320DRAFT_03553	2528768012
2528849417	K287DRAFT_00868	2528768022
2529010547	K344DRAFT_00558	2528768146
2529055926	K381DRAFT_02719	2528768159
2529057035	K381DRAFT_03830	2528768159
2529070041	K316DRAFT_03000	2528768167
2558308047	K316DRAFT_10000	2528768167
2529098643	K332DRAFT_01327	2528768179
2529098966	K332DRAFT_01653	2528768179
2529100737	K332DRAFT_03447	2528768179
2558308183	K332DRAFT_10000	2528768179
2529196135	M021DRAFT_01410	2528768208
2529197069	M021DRAFT_02345	2528768208
2529197839	M021DRAFT_03123	2528768208
2529198149	M021DRAFT_03436	2528768208
2529198561	M021DRAFT_03858	2528768208
2529198767	M021DRAFT_04069	2528768208
2529198787	M021DRAFT_04089	2528768208
2529198924	M021DRAFT_04227	2528768208
2529199110	M021DRAFT_04413	2528768208
2529200662	H572DRAFT_01513	2528768209
2558308148	H572DRAFT_10000	2528768209
2529202802	K254DRAFT_0604	2528768210
2529205646	K254DRAFT_3449	2528768210
2529205650	K254DRAFT_3453	2528768210
2529206257	K254DRAFT_4060	2528768210
2529206264	K254DRAFT_4067	2528768210
2529234737	K420DRAFT_0114	2528768215
2529234920	K420DRAFT_0297	2528768215
2529237946	K420DRAFT_3323	2528768215
2529245523	M891DRAFT_02942	2528768218
2529245567	M891DRAFT_02986	2528768218
2529245776	M891DRAFT_03200	2528768218
2529245904	M891DRAFT_03328	2528768218
2529246452	M891DRAFT_03882	2528768218
2529246860	M891DRAFT_04294	2528768218
2529246876	M891DRAFT_04311	2528768218
2529249738	PAEJ6DRAFT_02597	2528768219
2529250028	PAEJ6DRAFT_02891	2528768219
2529250570	PAEJ6DRAFT_03444	2528768219
2529251278	PAEJ6DRAFT_04158	2528768219
2529251353	PAEJ6DRAFT_04233	2528768219
2529251377	PAEJ6DRAFT_04257	2528768219
2529257051	H504DRAFT_05381	2528768220
2529257468	H504DRAFT_05798	2528768220
2529257633	H504DRAFT_05963	2528768220
2529258133	H504DRAFT_06464	2528768220
2529258612	M023DRAFT_00482	2528768221
2529261514	M023DRAFT_03392	2528768221
2529261944	M023DRAFT_03824	2528768221
2529266016	M028DRAFT_04105	2528768222
2529266474	M028DRAFT_04572	2528768222
2529266605	M028DRAFT_04705	2528768222
2529266823	M028DRAFT_04926	2528768222
2529266908	M028DRAFT_05014	2528768222
2529266980	M028DRAFT_05086	2528768222
2529267051	M028DRAFT_05157	2528768222
2529267371	M028DRAFT_05481	2528768222
2529267499	M028DRAFT_05609	2528768222
2529267538	M028DRAFT_05648	2528768222
2529267566	M028DRAFT_05676	2528768222
2529267912	B095DRAFT_00322	2528768223
2529270452	B095DRAFT_02870	2528768223
2529277780	K416DRAFT_0317	2528768230
2529280927	K416DRAFT_3480	2528768230
2529291709	K396DRAFT_03786	2528768237
2529301748	K414DRAFT_3390	2529292502
2529302276	K414DRAFT_3918	2529292502
2529303574	H566DRAFT_0150	2529292503
2529303669	H566DRAFT_0249	2529292503
2558308079	H566DRAFT_10000	2529292503
2529385958	K410DRAFT_1108	2529292555
2529394115	H530DRAFT_2059	2529292556
2558308072	A3EADRAFT_10000	2529292557
2529424720	K231DRAFT_0437	2529292568
2529424998	K231DRAFT_0715	2529292568
2529428831	K231DRAFT_4548	2529292568
2529465063	M030DRAFT_04614	2529292577
2529467817	M014DRAFT_02800	2529292578
2529468588	M014DRAFT_03582	2529292578
2529469010	M014DRAFT_04012	2529292578
2529469624	M014DRAFT_04637	2529292578
2529469816	M014DRAFT_04831	2529292578
2529470076	M014DRAFT_05094	2529292578
2529470093	M014DRAFT_05113	2529292578
2529470130	M014DRAFT_05151	2529292578
2529487945	M032DRAFT_0926	2529292583
2529491804	K312DRAFT_0072	2529292584
2529492120	K312DRAFT_0395	2529292584
2529492121	K312DRAFT_0397	2529292584
2529493321	K312DRAFT_1607	2529292584
2534581827	M022DRAFT_0371	2531839721
2534581841	M022DRAFT_0387	2531839721
2534583239	M022DRAFT_1788	2531839721
2534668941	M019DRAFT_05114	2531839744
2534669840	M019DRAFT_06013	2531839744
2534672395	M020DRAFT_02570	2531839745
2534672809	M020DRAFT_02988	2531839745
2534673343	M020DRAFT_03527	2531839745
2534673463	M020DRAFT_03647	2531839745
2534673900	M020DRAFT_04086	2531839745
2534673943	M020DRAFT_04129	2531839745
2534674085	M020DRAFT_04271	2531839745
2534674309	M020DRAFT_04500	2531839745
2537544668	F800DRAFT_0141	2534682365
2537560788	G319DRAFT_0318	2534682370
2537561342	G319DRAFT_0875	2534682370
2537561350	G319DRAFT_0886	2534682370
2545824000	G319DRAFT_1000	2534682370
2540300063	B076DRAFT_0255	2537562247
2540301698	B076DRAFT_1890	2537562247
2540304314	Burce_0030	2537562250
2540304552	Burce_0268	2537562250
2540304766	Burce_0482	2537562250
2540306525	Burce_2241	2537562250
2540308368	Burce_4085	2537562250
2540310583	Burce_6301	2537562250
2540878632	K252DRAFT_02665	2540341191
2540878707	K252DRAFT_02740	2540341191
2540879793	K252DRAFT_03830	2540341191
2558308051	K252DRAFT_10000	2540341191
2540880350	K262DRAFT_00382	2540341192
2540883893	K262DRAFT_03931	2540341192
2540886015	K261DRAFT_00934	2540341193
2540887159	K261DRAFT_02082	2540341193
2540888982	K261DRAFT_03908	2540341193
2558308214	L882DRAFT_10000	2540341198
2540898239	L879DRAFT_00571	2540341199
2540900643	L879DRAFT_02980	2540341199
2540901580	L879DRAFT_03918	2540341199
2540903939	L886DRAFT_02365	2540341200
2540906552	L886DRAFT_04984	2540341200
2540921540	N775DRAFT_0435	2540341205
2540921929	N775DRAFT_0824	2540341205
2540922025	N775DRAFT_0920	2540341205
2540922431	N775DRAFT_1326	2540341205
2540922770	N775DRAFT_1665	2540341205
2540923538	N773DRAFT_0503	2540341206
